customer_unique_id,frequency,monetary,recency
1cbc8,1,52.5,83
9dce7,1,27.99,23
911a7,1,119.9,200
3bdaf,1,59.0,426
68068,1,72.0,57
fb6a0,1,74.99,95
26a7b,1,38.099999999999994,253
a9808,1,190.0,549
8de8b,1,29.9,234
c4b93,1,37.5,144
26742,1,139.9,387
bc76b,1,38.0,491
b0ab4,1,349.0,195
baf96,1,49.9,372
383c1,1,119.9,221
cdd91,1,129.9,294
a28e2,1,281.98,148
45ebe,1,71.8,289
ab51c,1,219.9,307
ab6ba,1,117.3,445
cfd13,1,689.0,282
ec40d,1,99.0,484
1273a,1,39.99,29
6d5bb,1,39.0,416
bdba3,1,149.9,177
8a419,1,148.9,277
e9044,1,34.5,145
1843e,1,59.99,212
9fa10,1,31.9,520
0337a,1,122.99,43
ea44d,1,59.9,374
4b379,1,66.99,9
af0e3,1,59.9,389
a3f42,1,2110.0,115
f7e1a,1,41.9,13
a233e,1,286.98,9
15cb2,1,89.9,339
9284e,1,49.9,11
24f20,1,85.9,386
c0b37,1,231.8,373
d79cc,1,636.0,342
ca0be,1,49.9,453
f746b,1,129.99,109
c1a31,1,61.72,198
d15dc,1,298.0,444
8a193,1,64.99,109
54087,1,679.0,38
57675,1,96.0,256
cd9dc,1,63.14,274
b2ccb,1,189.9,16
cef21,1,54.9,127
ba38a,2,541.55,107
289f4,1,132.9,342
3f5dd,1,25.9,224
c40f6,1,45.0,88
05a23,2,478.77,135
67d9e,1,89.9,417
b0eef,1,297.0,206
c4706,1,46.99,112
c8331,1,129.99,308
dd5b5,1,104.99,569
9d42d,1,99.99,350
a5acd,1,119.8,88
6a0b0,1,44.99,132
f2443,1,90.0,24
a9c69,1,20.0,320
4eb12,2,448.99,146
7f080,1,599.9,218
0011c,1,108.9,103
c9910,1,66.0,117
ae4d9,1,12.25,239
af4db,1,199.6,204
78658,1,238.9,569
5e02d,1,110.0,142
e22ca,1,89.99,277
c1f01,1,24.9,28
2f884,1,327.0,286
83b7f,1,39.9,223
c8b3b,1,284.0,217
05097,1,124.80000000000001,5
3991b,1,27.99,44
0e475,1,70.0,187
d16af,1,39.99,105
863c8,1,119.9,545
7aed4,1,59.9,372
3c250,1,59.99,444
20f16,1,99.9,19
369ec,1,97.0,266
e0c56,1,79.99,34
1d87e,1,24.5,255
63a39,1,43.9,277
e5ad9,1,59.99,472
949dd,1,129.8,289
01e4f,1,108.0,193
adf01,1,19.5,441
174ac,1,80.4,305
40373,1,27.99,80
97fdd,1,105.0,14
71ba9,1,91.5,275
83f55,1,158.0,187
5ab36,1,450.0,103
76d11,1,127.27,107
83397,1,215.0,210
008fc,1,84.99,308
679a9,1,139.0,162
4d338,1,116.9,106
8f261,2,397.8,70
ba291,1,159.9,52
e08d6,1,69.9,140
fdf06,1,56.85,354
494e5,1,79.98,83
02df4,1,119.9,296
64023,1,999.99,424
f187e,1,99.98,267
b4d17,1,42.9,152
38f26,1,29.99,162
c3826,1,48.89,69
9c566,1,155.0,481
c6aac,1,65.98,278
e8f6d,1,889.0,141
1c82e,1,117.4,107
e7d06,1,47.65,161
e83ba,1,59.9,282
a6fa1,1,39.9,563
42529,1,19.9,103
a0504,1,99.0,195
1eb8a,1,113.89,446
7f3b2,1,1260.0,54
6914f,1,89.9,478
5c315,1,132.5,193
5df29,1,149.9,160
32564,1,49.9,13
b47a4,1,558.5,222
c2704,1,94.9,288
8f23c,1,109.0,7
afb23,1,119.5,135
ca9a4,1,499.99,364
56fd7,1,47.8,102
69c40,1,150.0,98
6f982,1,5.99,403
1b35c,1,379.0,484
9e647,1,105.0,31
53167,1,99.0,31
65111,1,29.5,220
2192f,1,149.97,127
899ca,1,99.0,522
c75c0,1,19.99,479
984be,1,118.74,486
647f1,1,65.9,122
5961a,1,75.0,488
cc837,1,267.0,264
306a8,1,129.0,136
d14c1,1,119.9,267
9ba84,1,59.0,273
237ce,1,150.0,230
9e642,1,497.70000000000005,169
790e5,1,39.9,147
8475d,1,49.0,197
ddabe,1,149.99,116
6deaf,1,114.99,127
045ca,1,275.8,316
3d824,1,85.9,155
47f9e,1,16.99,460
a5084,1,32.37,319
9146a,1,140.0,278
18368,1,109.9,175
3ccfd,1,99.99,48
94c97,1,439.0,132
d1346,1,24.99,136
284ea,1,299.0,149
5485d,1,68.0,185
e1fb1,1,79.0,261
7012e,1,88.0,125
98182,1,119.9,533
c8d20,1,159.94,211
b285e,1,59.0,265
46cf8,1,49.0,333
66bea,1,110.0,163
f53ae,1,169.9,403
6200f,1,58.9,299
4b589,1,29.9,186
b2af6,1,89.0,322
cb0fd,1,78.97,274
d5c55,2,419.8,196
89cf9,1,20.3,163
3076f,1,239.5,224
71c17,1,53.0,254
821f5,1,42.89,68
d5506,1,57.0,201
4795b,1,229.98,35
7e95c,1,59.0,384
9d23f,1,87.85,362
2a889,1,279.9,512
cc579,1,119.99,492
5fd5e,2,47.8,36
372c6,1,69.9,117
f0994,1,54.9,197
947ab,1,17.77,16
1f397,1,219.0,464
ee186,1,243.0,214
9d995,1,99.9,320
31b4b,1,59.9,300
5dd80,1,169.0,49
06afa,1,49.99,308
bf73b,1,478.04,25
17b3d,1,239.99,219
b54d4,1,122.99,42
84dec,1,46.4,226
1e239,1,41.8,272
57217,1,105.0,322
11814,1,189.8,299
03127,1,17.99,87
94d8e,1,378.0,131
0c7ad,1,16.99,87
5ba67,1,155.39999999999998,413
fecbf,1,299.0,148
17966,1,14.1,129
ed61d,1,28.9,345
5e329,1,17.9,31
990dc,1,67.0,373
fbfda,1,579.0,213
833ed,1,104.9,86
3c2c4,1,330.0,132
dc684,1,48.9,8
acace,1,150.0,126
56983,1,62.4,243
4ccd9,1,27.99,209
8e9a3,1,69.99,283
ed1ec,1,2179.0,118
7a826,1,201.99,100
079f3,1,330.0,140
c903a,1,83.23,274
e5914,1,119.5,100
914f7,1,53.9,213
fb220,1,509.70000000000005,167
89e59,1,23.99,183
4d254,1,33.6,277
31d80,1,44.99,117
74c04,1,49.9,135
e1936,1,129.97,62
2d234,1,133.6,159
51ded,1,329.8,119
adb76,1,45.9,347
539f7,1,47.5,218
d2098,2,163.7,139
cc4f1,1,139.0,324
1568e,1,29.9,354
1139e,1,230.0,320
9e83d,1,99.9,234
6f37d,1,400.0,108
f16ff,1,166.99,263
35e0c,1,169.9,217
5cc1a,1,42.9,458
0d7f0,1,68.0,77
f0d32,1,370.0,538
44b8d,1,198.9,204
7f567,1,189.0,27
72853,1,119.8,195
7ec0f,1,14.99,111
b310c,1,48.9,201
d838c,1,330.0,67
1dadc,1,54.99,107
89326,1,249.0,42
6e6a3,1,129.99,266
a807f,1,49.99,287
0856a,1,99.99,691
a8854,1,139.9,420
99f98,1,169.0,392
b9a76,1,28.979999999999997,569
abcd1,1,150.0,19
83924,1,49.8,104
c7c67,1,23.99,315
17440,1,119.8,573
5ffe6,1,200.0,379
ed53b,1,48.9,10
877a6,2,259.70000000000005,210
aa06d,1,38.0,175
94dce,2,158.9,420
dda79,1,109.8,120
923db,1,79.08,361
530e9,1,44.9,29
294d3,2,125.97999999999999,222
7df24,1,59.5,550
32661,1,68.99,525
a8dc5,1,151.0,93
7d713,1,27.99,44
1b393,1,85.9,227
cc843,1,43.9,485
80337,1,39.0,355
467c9,1,14.99,167
71133,1,68.0,120
35ca9,1,149.0,42
69fdc,1,78.99,22
1e385,1,169.85000000000002,40
99564,1,92.0,84
00b44,1,42.9,319
353b8,1,229.9,516
5fcb3,1,199.0,287
36877,1,109.9,379
5addd,1,24.9,159
3c043,1,44.9,362
49065,1,55.0,20
7165b,1,97.49,217
5e794,2,185.7,227
c4893,1,207.94,468
68bc5,1,79.99,399
d5ccf,2,42.489999999999995,16
aa892,1,19.0,308
49c9e,1,149.9,92
8570a,1,99.9,415
47d89,1,108.9,71
ce61b,1,439.0,11
7e8f5,1,113.8,28
8610f,1,65.0,279
d7498,1,29.98,185
5cd19,1,120.0,36
85e81,1,52.99,278
2445a,1,89.9,410
5bf85,1,96.8,442
cf636,1,90.0,174
f9e87,1,299.9,118
e9c02,1,149.9,448
ccca9,1,299.0,114
52cee,1,289.9,181
eb8a6,1,49.99,462
d1c8d,1,58.99,349
b4a65,1,29.99,198
57b79,1,50.0,392
f789e,1,95.0,22
e0883,1,39.9,261
6756d,1,69.9,226
3535e,1,58.9,282
50d74,1,173.0,206
8f17c,1,15.0,7
3653a,1,57.9,86
b3b1a,1,180.0,218
a4fb0,1,114.9,194
cadab,1,119.96,579
e87c6,1,79.0,227
885fd,1,113.98,192
4cc98,1,103.99,57
c006d,1,351.8,469
42281,1,49.0,275
345ea,1,36.9,135
215d9,1,1980.0,318
3dd5e,1,13.65,234
bd858,1,68.89,384
ade10,1,99.0,295
c96c9,1,37.5,123
e8b6d,1,159.9,426
0b545,1,54.9,448
dcb6f,1,70.0,23
274b6,1,99.99,73
0f64b,1,39.9,436
248f3,1,99.0,78
b807d,1,42.9,293
d82f4,1,169.99,154
a9fcf,1,39.99,233
818f7,1,317.99,227
91c1b,1,25.5,248
8f7fe,1,55.0,122
32a43,1,145.95,311
68d1c,1,149.9,573
2c5f8,1,89.9,306
0c13d,1,15.9,555
a1643,1,71.8,133
fcb88,1,99.99,400
9a314,1,299.0,92
a42b5,1,99.99,128
c48a5,1,129.9,148
ee188,1,79.9,73
1fb31,1,133.0,208
f37c3,1,19.99,38
38431,1,102.9,117
1e823,1,299.0,251
8b856,1,599.9,476
bf0b7,1,365.0,365
ecb43,1,192.99,182
25f2b,1,129.99,278
6ddc4,1,12.97,514
d0de3,1,59.99,477
712dc,1,95.0,157
ca4ee,1,59.9,406
d0381,1,309.9,410
7a0a1,1,279.8,41
feaf6,1,369.99,84
26cc3,1,18.9,121
51824,1,1899.0,254
2b3f0,1,19.99,40
a953e,1,13.65,195
96bb1,1,144.0,126
46194,1,10.0,19
51f28,1,95.84,457
cf84a,1,49.0,475
33f9e,1,49.98,116
5f0ab,1,127.99,561
4059f,1,129.99,537
e87b0,1,249.0,97
ace3c,1,140.9,57
dbbf1,1,245.9,278
7487a,1,127.48,400
95df0,1,89.8,166
4d675,1,113.0,538
54764,1,27.9,174
5cd6a,1,559.6,278
7861a,1,34.5,158
0ca16,1,113.0,523
d23ec,2,391.0,314
1b207,1,230.0,224
3f060,1,187.0,470
b835c,1,239.9,450
c4a55,1,37.9,59
c8f8a,1,125.0,515
cb307,1,999.9,366
12d87,1,14.9,74
fab79,1,128.3,132
e7725,1,31.0,143
39512,1,99.0,464
0763c,1,102.0,121
ea55c,1,99.99,146
ebd6a,1,89.9,233
d5128,1,164.9,113
4181e,1,219.0,23
392a2,1,1718.0,580
df7ee,1,59.9,342
f0b52,1,102.9,12
8c8ff,1,87.99,410
fda43,1,169.9,518
65b6c,1,88.34,216
f7a8f,1,129.99,415
dcf57,1,189.8,373
19fef,1,71.0,267
1a014,1,34.99,145
90f48,1,169.8,276
c6f67,1,21.99,375
3fc33,1,75.0,31
d2eab,1,14.9,36
feef9,1,49.0,117
f0e47,1,199.89,119
60f2e,1,24.9,66
df2ff,1,21.9,346
32494,1,49.9,261
550f4,1,99.75,68
f2df6,1,75.6,134
f8311,1,169.99,166
6c737,1,185.39999999999998,491
f304b,1,15.3,170
dd59f,1,199.9,478
603a8,1,69.99,227
30795,2,492.7,526
e9e47,1,65.0,394
07cf7,1,399.0,14
eec87,1,144.45,278
c3abe,1,209.9,311
66492,1,299.0,320
c5443,1,99.0,482
f1273,1,45.9,513
3a3ba,1,89.25,366
ee038,1,13.98,494
f7723,1,40.0,82
34872,1,169.03,138
c8350,1,89.8,77
717b0,1,72.9,546
2af03,1,509.0,44
049f7,1,29.1,202
2a4ea,1,54.99,229
dca81,1,146.11,218
c6261,1,17.0,158
f7ec3,1,58.5,554
684b0,1,3.9,293
c9c99,1,27.9,45
14b59,2,258.9,406
754be,1,69.2,235
a27d9,1,35.9,203
0e97e,1,289.9,39
8a779,1,50.0,108
3024b,1,14.9,90
0a78d,1,32.0,305
ed26d,1,98.9,384
126bb,1,208.0,470
705af,1,59.0,558
cd42f,1,307.95,396
76b26,1,49.9,36
0726f,1,78.0,20
fcbe2,1,42.9,407
fde30,1,188.9,107
e5fdb,1,82.99,276
5adbd,1,88.9,271
bd027,1,119.0,100
10747,1,13.98,490
b3d89,1,369.9,313
55ecb,1,14.6,206
ae816,1,53.0,49
295f5,1,45.0,277
a91c1,1,69.9,116
15103,1,364.0,57
ed0e1,1,48.9,184
f4fea,1,57.6,158
34013,1,45.0,413
c0dfc,1,69.9,355
f8d17,1,84.99,192
c3c05,1,145.0,252
70dc8,1,49.9,205
ca353,1,364.0,277
20c36,1,129.9,138
d0630,1,52.0,22
b7fbb,1,44.9,311
d08f6,1,49.9,86
9b5d4,1,45.0,224
55417,1,38.0,163
85d58,1,24.75,528
491d1,1,17.99,479
3b6b8,1,85.9,294
966eb,1,27.99,77
20c86,1,12.97,398
79ec9,1,199.0,105
c89fa,1,122.99,69
9c3c2,1,11.6,181
748fb,1,89.9,418
abae8,1,49.9,131
405ca,1,34.9,538
e099e,1,129.9,259
07bed,2,194.0,374
d2530,1,104.0,201
91fc0,1,195.0,281
9b647,1,109.94999999999999,415
de58e,2,64.9,465
4f819,1,100.0,174
54bb8,1,110.0,156
94627,1,18.9,217
1880c,1,529.9,171
7caad,1,15.0,157
26475,2,267.9,222
b6d1a,1,288.9,225
4c420,1,849.99,332
15a85,1,92.99,472
e4c30,1,102.9,130
5c0e0,1,146.99,295
041ed,1,188.0,218
75f35,1,67.0,6
f8c47,1,95.4,115
01070,1,114.97,406
eb9a1,1,98.9,22
c570a,1,29.99,198
f7d3b,1,179.8,469
555c3,1,179.49,289
c6d50,1,493.0,221
d63f0,1,16.55,315
76e5e,1,69.9,475
1060f,1,610.0,329
e6651,1,69.9,161
10ebd,2,577.74,360
975b1,1,15.9,400
e6e04,1,119.9,259
4cf72,1,220.64,118
c49b2,1,229.9,278
87d37,1,89.9,381
133b8,1,99.0,129
28062,1,75.0,260
283dd,1,239.99,190
f87a0,1,19.9,278
73ccc,1,414.62,174
6273d,1,83.9,535
1f9ed,1,39.8,33
0049a,1,75.0,30
87c0e,1,129.99,349
3d343,1,32.99,359
5ab78,1,39.7,456
37979,1,26.9,527
e3c11,1,35.9,531
73623,1,159.9,24
c0512,1,149.9,439
ffb81,1,78.0,28
5322b,1,119.99,122
abb30,1,44.95,22
0025d,1,598.98,184
eb878,1,369.8,173
fb6fd,1,657.8,23
725ec,1,37.5,362
02eba,1,69.0,194
534d5,1,120.0,30
e6e5f,1,39.9,11
2d039,1,86.7,370
0e72f,1,89.9,327
ebe62,1,79.9,285
91276,1,249.0,261
0fa15,1,17.0,68
f497c,1,149.0,539
742af,1,368.8,15
9633b,1,99.99,295
7d415,1,269.9,159
c8c15,1,119.99,56
e11c2,1,212.70000000000002,330
1300c,1,89.69999999999999,360
5a815,1,119.9,465
b7a82,1,146.49,226
ae318,1,134.99,40
65570,1,179.9,186
44a19,1,79.99,19
dd8b6,1,99.0,289
23452,1,133.9,237
43f12,1,83.8,455
75774,1,29.0,38
119a5,1,27.9,66
cb8b6,1,49.9,197
6b1c3,1,166.99,264
1f6b8,1,129.0,163
5dae3,1,229.0,350
ce790,1,47.9,144
ad370,1,269.99,220
2359d,1,219.0,64
8c974,1,40.0,306
1ab1e,1,179.9,109
8eb8d,1,50.0,40
81255,1,45.0,240
772fb,1,148.9,278
dc297,1,349.9,267
455bb,1,70.0,37
a38ed,1,64.9,218
ced22,1,589.9,578
6872e,1,19.9,314
ea366,1,119.9,170
93107,1,147.14,305
bc003,1,47.9,87
f13f9,1,134.9,550
03403,1,249.9,396
b4397,1,174.9,327
224e0,1,19.0,135
22539,1,625.6,254
2b017,1,29.5,224
d5414,1,759.9,9
e3ae4,1,119.99,42
c95e4,1,170.0,36
7193f,1,135.9,274
35c00,1,17.99,513
f98aa,1,59.33,357
b79f2,1,415.0,279
d38ee,1,25.98,311
9eeb1,1,99.99,491
aa63e,2,104.9,128
606fa,1,174.9,98
08815,1,39.9,313
02142,1,143.0,332
f3e11,1,59.9,200
a1443,1,45.99,167
e2ed1,1,48.9,380
bb2de,1,49.99,407
3a9f0,1,117.9,185
6ef17,1,52.9,580
a33d9,1,145.0,126
30886,2,209.8,177
9ecc5,1,49.99,256
61882,1,112.0,93
78191,1,1299.9,357
01054,1,14.9,448
8b481,1,799.0,386
fb851,1,116.6,414
76f5f,1,18.9,391
d28eb,1,59.5,570
d6fad,1,20.0,48
5f6da,1,589.0,144
b8ce7,1,82.99,566
80652,1,129.96,490
01dac,1,95.0,54
26a82,1,39.0,28
fc89e,1,49.99,193
60abc,1,44.9,88
9d3d8,1,129.0,379
30d17,1,152.0,273
56a61,1,128.9,115
bb2ee,1,79.9,277
ebf66,1,29.9,334
bb757,1,998.0,230
69e02,1,43.0,308
03b9a,1,21.9,277
42dcb,1,69.9,385
e811e,1,129.99,196
70cd1,1,51.98,187
9da2f,1,99.0,189
2b8cd,1,45.9,111
bd28f,1,20.0,567
96df2,1,108.99,202
c4ca1,1,189.9,375
ea5ab,2,113.98,268
deda3,1,189.9,187
7b89b,1,59.9,290
8545f,1,99.9,12
fe29f,1,119.99,525
2293c,1,439.0,315
227c5,1,22.99,401
5dd24,1,59.9,429
09fe9,1,125.0,181
2eb64,1,187.94,480
e328e,1,37.99,228
640a1,1,17.8,690
48e2a,1,38.0,25
cb632,1,70.0,41
cd7e8,1,53.0,273
4165d,1,139.9,33
7f621,1,58.9,276
2e6c7,1,54.9,216
1ec1f,1,47.75,156
0ade8,1,89.9,166
78e7a,2,128.0,152
cf5ec,1,44.99,206
677a3,1,119.9,67
85ba2,1,69.9,326
33be5,1,58.5,32
2af71,1,34.9,352
11cfb,1,56.99,210
059ec,1,53.9,104
0d7d2,1,129.9,534
f8820,1,19.9,7
b49b6,1,60.9,78
db105,1,109.9,169
1e7e7,1,27.5,329
2ea86,1,19.9,238
215e8,1,75.0,391
337a1,1,104.9,394
d1b0d,1,17.65,147
1bfb4,1,179.0,197
44e68,1,139.8,80
78d02,1,58.0,378
2fba8,1,139.0,340
3fe9d,1,49.9,294
f6342,1,25.99,278
bf19d,1,79.0,249
9b7a6,1,194.0,206
09b4e,1,958.99,493
69bcf,1,59.9,165
9f072,1,69.9,133
bf964,1,29.9,111
19632,1,69.9,376
f490c,1,19.99,407
55599,1,10.0,102
14d4c,1,14.9,454
340ec,1,63.72,178
93f53,1,18.5,490
655f0,1,11.99,444
f874b,1,33.0,8
a9d09,1,239.99,278
8e9d6,1,9.99,59
be9a2,1,500.0,74
1cd40,1,79.0,8
1ea1e,1,98.9,363
06f0e,1,109.9,546
c2bd6,1,24.9,128
b58e2,1,35.89,215
1f9f4,1,59.9,286
dda9b,1,59.99,495
f17cc,1,102.9,470
0175a,1,160.9,320
484a3,1,399.0,273
1f5ca,1,50.0,323
f08ec,1,289.0,216
efc82,1,39.0,189
036fb,1,17.99,267
e5b8d,1,98.48,2
654bb,1,29.9,24
2b8e6,1,58.99,37
0bb05,1,164.5,278
a7527,1,49.99,214
bb90d,1,69.99,327
af4a9,1,289.8,485
78515,1,179.8,278
2359f,1,58.9,125
9d91a,1,17.49,127
aa23b,1,139.99,388
37337,1,72.0,155
70630,1,199.99,405
31614,1,79.9,488
2f65c,1,34.99,117
c1684,1,118.9,118
ab0c5,1,56.1,13
195d8,1,135.0,108
3b855,1,30.0,145
ac47a,1,298.6,120
c75a7,1,84.9,210
737b7,1,369.9,193
c4b0e,1,134.9,340
deaf1,1,148.0,527
02e90,1,83.97,13
10a96,1,168.9,321
9328d,1,223.99,332
feef4,1,138.0,14
f7503,1,19.9,221
d7506,1,189.99,407
edf23,1,106.6,21
f0e8e,1,22.0,102
4841c,1,98.99,546
297ea,1,235.0,172
6d0f4,1,112.0,376
a56f6,1,150.0,260
b0535,1,19.9,197
eb285,1,89.9,119
c01c9,1,99.5,275
9f40e,1,59.0,520
d2dd9,1,66.99,87
ccb05,1,219.0,486
8e50b,1,119.9,211
b0c02,1,45.9,135
e9c03,1,39.5,216
94a2a,1,199.0,345
cbc29,1,134.9,147
718b9,1,47.9,99
fba63,1,179.7,44
64620,1,289.0,43
b8a04,1,590.0,691
34a03,1,223.9,446
737e6,1,139.9,478
e4c39,1,56.99,195
7550e,1,79.9,581
468f4,1,69.8,501
c007a,1,70.83,588
70976,1,34.9,222
98019,1,35.9,148
3ea80,1,79.9,76
44c75,1,39.9,55
a7d8d,1,179.0,142
d45ef,1,203.0,82
d7413,1,34.9,506
355ab,1,24.9,219
6762a,1,110.32,121
589bf,1,55.0,9
19d5d,1,520.0,231
28e76,1,97.9,165
5e91c,1,209.9,462
49d1c,1,80.0,436
c0e78,1,109.0,173
5f498,1,34.99,296
82ffb,1,29.99,174
342bf,1,109.2,255
b1a6e,1,175.92,113
25265,1,59.9,109
b29c3,1,57.5,194
f6fd7,1,12.9,66
21307,1,105.0,170
c0be5,1,31.9,260
1560d,1,82.99,423
43ff7,1,139.99,15
e2fbf,1,309.9,420
15508,1,19.9,588
5f49f,2,294.8,130
e69b3,1,45.9,246
ebba3,1,23.99,150
4c5f6,1,38.4,294
8d043,1,135.9,131
633b4,1,234.9,160
1420c,1,349.9,202
c0487,1,186.0,180
b40e5,1,19.99,408
7d8de,1,89.99,168
05b6b,1,239.8,469
7cfb9,1,21.99,263
aee57,1,117.3,300
8dd31,1,45.9,294
289bf,1,99.0,575
f1856,1,14.99,81
aa1ae,1,86.0,190
d078e,1,135.0,177
b4bf1,1,29.98,165
53abd,1,119.9,27
961c0,1,39.9,471
61278,1,299.0,278
17b3c,1,59.89,163
d2e7e,1,379.8,121
19589,1,48.3,278
94ce7,1,278.77,501
f7e61,1,6.99,392
ddc84,1,49.0,446
d1ce4,1,97.0,125
8b0b0,1,99.9,135
9dda0,1,19.9,118
38c6e,1,69.9,129
c1312,1,18.6,107
c7908,1,158.0,130
66f1d,1,245.0,56
56978,1,99.0,351
bbf55,1,20.0,27
e8746,2,394.79999999999995,215
d22f5,1,89.0,425
465fe,1,221.5,191
6acc3,1,44.9,141
67b4f,1,319.96,206
88c54,1,89.0,233
b665c,1,95.3,160
30d8d,1,15.9,79
f1645,1,69.9,156
6c2ce,1,59.9,137
57818,1,219.0,471
22b80,1,139.8,222
94273,1,149.9,24
6a4bc,1,132.7,481
e2c6d,1,43.0,184
676fb,1,49.9,368
13196,1,28.9,274
ad75b,1,119.8,481
5c246,1,39.83,331
38e19,1,89.9,353
dc096,1,265.4,430
3316e,1,29.99,374
ad2d4,1,88.9,120
e4e7f,1,55.06,93
d3caf,1,89.99,302
555f4,1,229.99,77
cf51a,1,79.99,543
c9c86,1,210.0,224
99f47,1,53.44,34
9f48d,1,265.0,142
ee2b9,1,28.99,158
eb1eb,1,121.99,13
8f0e8,1,999.0,28
ad72d,2,127.99,108
ab4b0,1,95.03,264
fa83e,1,49.9,414
f6229,1,599.9,87
499af,1,149.9,384
6fb18,1,129.99,41
226b7,1,48.9,36
f5ab4,1,129.9,226
fb242,1,45.0,180
a7101,1,29.99,159
1b74c,2,347.85,42
1cc7c,2,174.8,125
a7796,1,48.9,259
58d85,1,79.99,431
1503c,1,139.0,45
12e6a,1,799.9,128
7abb5,1,115.0,206
0f9ce,1,49.9,288
3852c,1,29.99,446
13669,1,175.0,25
a8928,1,299.99,34
79c81,1,30.49,127
2b897,1,28.9,376
66e17,1,85.0,242
1b19a,1,72.94,84
6486f,1,179.9,414
96dfa,2,167.8,488
29fb0,1,269.9,41
21132,1,20.0,109
be69e,1,138.0,386
09373,1,87.0,352
ed38c,1,399.99,142
bccd4,1,140.9,468
23826,1,163.52,58
983a8,1,75.9,180
ffd8b,1,219.9,243
c3d50,1,35.9,166
cc74f,1,71.9,79
d505a,1,59.9,148
973c7,1,42.49,232
ef47a,1,179.7,322
3cf94,1,61.5,284
61b09,1,130.0,200
642f4,1,23.95,53
8e66c,2,130.9,292
51729,1,267.89,83
1b536,1,132.0,8
62f75,1,25.99,427
134aa,1,243.0,14
a1e1e,1,149.99,39
6008f,1,199.0,386
0c6f5,1,16.9,358
b7004,1,34.9,190
f6fa3,1,21.89,75
ee3fb,1,31.9,192
77dc5,1,55.9,350
0bdec,1,199.6,157
e77b1,1,89.9,54
ddab3,1,83.8,81
e4103,1,109.0,26
d2d36,1,97.9,209
ca94d,1,130.0,308
587ad,1,379.9,267
37ab5,1,248.99,223
f9ee2,1,56.99,247
5362f,1,38.0,371
3706a,1,18.9,128
22e3d,1,44.9,541
69aa9,1,27.9,56
0b4b4,1,69.9,201
13302,1,419.9,373
7114b,1,89.99,16
adad0,1,199.0,172
2818a,1,12.5,485
2e0fc,2,188.99,278
a5d45,1,9.99,184
59570,1,46.9,9
487fb,1,194.0,233
aaed2,2,347.5,254
1524c,1,159.8,200
8c626,1,109.8,216
9cdd7,1,97.0,193
612d2,1,830.0,63
c35bf,1,158.0,505
7f3d6,1,220.0,146
3af43,1,369.9,510
6397f,1,89.9,301
ed258,1,39.9,45
165f3,1,59.9,45
e6ee0,1,229.99,65
fd3ff,1,682.98,32
080ad,1,137.97,166
ae7a4,1,25.99,475
bc4ba,1,869.99,375
921ce,1,135.0,59
06b1c,1,43.99,169
ec57c,1,70.0,64
4c52e,1,259.99,20
0c075,1,39.0,74
e0c8f,1,227.78,125
98dd4,1,259.9,242
090d2,1,399.9,227
a7585,1,139.9,479
8f3ea,1,28.9,94
8e534,1,69.0,541
bb3ac,1,56.99,389
b193f,1,174.33,419
bd907,1,280.0,183
6ab06,1,69.0,106
e067b,1,169.0,402
eb5c5,1,129.9,397
e8875,1,44.79,248
57e8c,1,74.9,216
3ad51,1,34.6,512
e791d,1,229.9,501
b6352,1,65.0,301
f3a10,1,23.99,315
ae758,1,29.59,114
0b6b1,1,59.8,35
79650,1,58.0,232
f06a2,1,45.98,397
1986b,1,99.0,149
0978e,1,75.99,219
e38e2,1,40.0,380
23d6c,1,89.9,375
5452d,2,198.0,231
7fd43,1,49.0,470
e2f48,1,299.0,229
b72e9,1,99.0,264
3ef62,1,139.93,237
ffc38,1,49.0,31
8f128,1,133.0,89
8256e,1,59.99,62
48b5b,1,159.9,176
8d3aa,1,60.0,456
36f16,1,199.98,77
5c288,1,8.09,267
cb040,1,44.99,203
d1be3,1,131.8,44
bfe9f,1,119.0,9
b72b5,1,74.99,17
2c8ce,1,24.9,50
c4542,1,499.99,149
f6331,1,49.9,204
c6da1,1,19.99,536
6c4cd,1,358.0,497
dc436,1,96.0,233
bfc7b,1,98.9,285
dc301,1,59.9,132
647c4,1,99.0,520
07234,1,45.0,568
510f6,1,105.98,499
286d3,1,89.9,206
8df4c,1,161.7,161
f1939,1,75.0,400
52c3d,1,139.9,253
c188f,1,98.7,123
b2428,1,53.99,190
0ebc6,2,288.0,278
f4d3f,1,49.0,233
c5958,1,52.9,335
a8b29,1,199.9,144
6dda3,1,46.89,322
7dd40,1,32.0,12
5453f,1,88.6,363
91900,1,39.96,49
de9ca,1,49.9,22
037c0,1,99.99,91
e1b87,1,447.0,366
4e7f7,1,49.49,20
e097a,1,157.0,7
1bd1a,2,659.8,340
1b179,1,79.9,109
560a0,1,139.9,179
555cc,1,69.9,42
3c3ad,1,154.08,178
44f0c,1,109.4,488
2062a,1,19.99,222
0757e,1,49.9,477
b5e06,1,39.98,296
9431b,1,13.9,329
2946c,1,18.5,166
738ad,1,69.99,442
df8b9,1,160.0,203
f05a5,1,325.0,170
edcf2,1,259.99,24
49475,1,12.67,166
25eaa,1,119.9,69
e3335,1,49.9,189
4cb49,1,39.99,557
3ab13,1,129.99,453
75e5c,1,25.8,185
1500e,1,29.0,546
132df,1,28.9,184
8e50c,1,69.0,212
d5a40,1,18.9,306
7252a,1,29.99,314
d03c6,1,134.9,51
